chart_id,origin_layer,origin_asset_id,origin_id,weight_id,multiplier,raw_multiplier,applied_bound,evidence_n,leakage_status,applies_to_reading,derived_from_pramana_ids,overlay_formula_version,created_at
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515983,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515984,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515985,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515986,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515987,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515988,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515989,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515990,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515991,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515992,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515993,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515994,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515995,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515996,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515997,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515998,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515999,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,516000,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,516001,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,516002,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,516003,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,516004,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
